,Unnamed: 0,dob,photo_taken,full_path,gender,name,face_location,face_score,second_face_score,date_of_birth,age
2166,6004,714350,2010,['41/3902741_1955-10-28_2010.jpg'],0.0,['Indra Nooyi'],[[ 98.93881545  98.93881545 318.69115021 318.69115021]],5.252381741105605,,1955,55
13308,37521,725827,2012,['43/595443_1987-03-31_2012.jpg'],0.0,['Humpy Koneru'],[[ 53.6520202   53.6520202  291.12611109 291.12611109]],5.95990262822223,,1987,25
17256,48983,726281,2012,['18/27756918_1988-06-27_2012.jpg'],1.0,['Landry Fields'],[[166.87627388 106.51399247 301.81140705 241.44912564]],3.927466249849958,,1988,24
18599,52614,722753,2010,['37/2383637_1978-10-30_2010.jpg'],1.0,['Matthew Morrison'],[[190.23806442  95.57903221 331.30661274 236.64758053]],4.3395379410206765,,1978,32
22044,62037,715000,2010,['87/29977287_1957-08-08_2010.jpg'],1.0,['Stefano Mainetti'],[[162.62113208  35.94837264 207.74332547  81.07056604]],4.062521727483081,,1957,53
5184,14501,717971,2011,['66/1324566_1965-09-26_2011.jpg'],1.0,['Alexei Mordashov'],[[ 61.24228141 136.69513317 196.17741458 271.63026635]],3.28545101372945,,1965,46
19899,56184,701866,2004,['94/49894_1921-08-23_2004.jpg'],1.0,['Kenneth Arrow'],[[ 38.8  64.4 153.6 179.2]],3.017409052277748,,1921,83
13529,38105,725472,2010,['57/4069657_1986-04-10_2010.jpg'],1.0,['Fernando Gago'],[[ 92.12852917  52.8925881  209.2583524  170.02241132]],5.621959042783043,,1986,24
10964,30851,725132,2009,['25/19458725_1985-05-05_2009.jpg'],1.0,['Matt Lawrence'],[[169.84  57.2  295.68 183.04]],3.523809024375508,,1985,24
12461,34979,714698,2010,['11/35538411_1956-10-10_2010.jpg'],1.0,['Gajendra Chauhan'],[[170.4835648   61.31127314 278.99585646 169.8235648 ]],4.879168968492889,,1956,54
21035,59325,704242,1979,['41/24975141_1928-02-24_1979.jpg'],0.0,['Jeanne Knoerle'],[[ 79.19324245  55.55526972 149.70716066 126.06918793]],4.096694847423727,,1928,51
5197,14537,722041,2012,['29/1327729_1976-11-17_2012.jpg'],0.0,['Diane Neal'],[[ 67.65828326 201.37484978 267.43313304 401.14969957]],5.086427077195028,,1976,36
12291,34523,710385,2014,['66/44564066_1944-12-19_2014.jpg'],1.0,['Martin Hume Johnson'],[[139.55610672 122.22159338 294.68672678 277.35221344]],4.4119754756504435,,1944,70
10677,30039,723579,2012,['12/37495612_1981-02-02_2012.jpg'],1.0,['Emanuele Calchetti'],[[146.35562943 125.56196808 332.69858155 311.9049202 ]],3.7745119042905952,,1981,31
9452,26515,725317,2009,['09/2245609_1985-11-06_2009.jpg'],0.0,['Shayne Lamas'],[[150.2690248 150.2690248 341.4606281 341.4606281]],3.6118700834148103,,1985,24
3234,8879,720238,2013,['47/8318047_1971-12-11_2013.jpg'],0.0,['Leigh Donovan'],[[ 56.5  48.5 128.  120. ]],3.6548216637499444,,1971,42
5421,15116,710957,1956,['94/14230494_1946-07-14_1956.jpg'],1.0,"[""Cubby O'Brien""]",[[ 92.37210993 138.11816489 297.34935726 343.09541222]],3.965857716539197,,1946,10
13932,39330,728527,2013,['62/32607562_1994-08-21_2013.jpg'],0.0,['Jacqueline Emerson'],[[198.   127.6  323.84 253.44]],3.3430669398148583,,1994,19
4709,13112,722544,2006,['86/21222086_1978-04-04_2006.jpg'],1.0,['Sven Neuhaus'],[[116.  128.8 230.4 243.2]],3.7025234175355917,,1978,28
3515,9767,722268,2007,['45/2517445_1977-07-02_2007.jpg'],1.0,['Carlton Mellick III'],[[ 30.20667789  89.02003366 294.06677888 352.88013466]],3.167199580137692,,1977,30
18581,52569,725775,2010,['32/23805932_1987-02-07_2010.jpg'],1.0,"[""Syd'Quan Thompson""]",[[116.   64.8 230.4 179.2]],3.0538023887915027,,1987,23
19528,55177,704959,1969,['23/478023_1930-02-10_1969.jpg'],1.0,['Robert Wagner'],[[115.24513741 115.24513741 320.22238474 320.22238474]],3.4023671494177274,,1930,39
791,2219,725516,2013,['36/13091236_1986-05-24_2013.jpg'],1.0,['Mark Ballas'],[[196.9976309  123.45351931 416.74996566 343.20585407]],3.4161220794724434,,1986,27
3716,10365,725500,2013,['56/26157256_1986-05-08_2013.jpg'],1.0,['Garrett Temple'],[[172.48292704  62.16675966 281.91909442 171.60292704]],4.103891019407084,,1986,27
9520,26689,726626,2014,['13/32470713_1989-06-07_2014.jpg'],0.0,['Taeler Hendrix'],[[175.50867856  44.36016964 240.43893302 109.2904241 ]],3.2062823207548843,,1989,25
18389,52116,728665,2011,['56/32834856_1995-01-06_2011.jpg'],1.0,['Joshua Farris'],[[ 69.90889228  87.21961536 225.03939992 242.350123  ]],6.2513037514575265,,1995,16
9641,26987,713752,2009,['27/1340627_1954-03-09_2009.jpg'],1.0,['Carlos Ghosn'],[[219.91339654 120.35276175 398.24253916 298.68190437]],4.4344363101386675,,1954,55
6901,19324,723372,2014,['64/1137964_1980-07-10_2014.jpg'],1.0,['Thomas Ian Nicholas'],[[136.69513317 181.96684423 271.63026635 316.9019774 ]],3.3303228515414456,,1980,34
15915,45069,713357,2010,['94/4178094_1953-02-07_2010.jpg'],1.0,['Robert Brazile'],[[  0.604       89.41216722 199.81837625 288.62654347]],4.578939304956871,,1953,57
19022,53738,707325,2009,['06/15894806_1936-08-03_2009.jpg'],1.0,['Chhannulal Mishra'],[[136.69513317 106.51399247 271.63026635 241.44912564]],3.3661439247169707,,1936,73
17319,49161,729577,2013,['84/37796484_1997-07-06_2013.jpg'],0.0,['Awa Santesson-Sey'],[[128.92773554 128.92773554 320.11933885 320.11933885]],5.580315181771778,,1997,16
5970,16777,714373,1970,['95/36208595_1955-11-20_1970.jpg'],0.0,['Erica Rossi'],[[144.39358039  72.4977902  305.55710833 233.66131814]],4.522748817067341,,1955,15
6031,16982,697076,1950,['84/46284_1908-07-12_1950.jpg'],1.0,['Milton Berle'],[[147.96822317  74.42411159 367.72055794 294.17644635]],4.181621219332651,,1908,42
8981,25084,717552,2012,['38/20491238_1964-08-03_2012.jpg'],1.0,['Philip Clemo'],[[ 90.5923001   90.5923001  358.88120038 358.88120038]],3.910549007683484,,1964,48
1781,4876,728522,2014,['93/37006093_1994-08-16_2014.jpg'],1.0,['Koray Günter'],[[182.34981174  48.24951611 252.4240859  118.32379026]],3.7582322631953207,,1994,20
2872,7874,705950,1959,['05/321205_1932-10-28_1959.jpg'],0.0,['Suzy Parker'],[[130.93069969  93.77335692 297.25874214 260.10139937]],3.910373299693311,,1932,27
15724,44531,707889,2004,['87/1172987_1938-02-18_2004.jpg'],1.0,['István Szabó'],[[ 98.93881545 123.45351931 318.69115021 343.20585407]],4.2335797264246295,,1938,66
11432,32169,722882,2014,['33/2152933_1979-03-08_2014.jpg'],0.0,['Jessica Jaymes'],[[107.58644628 128.92773554 298.77804959 320.11933885]],4.351259420218277,,1979,35
2216,6134,716202,2003,['74/4907674_1960-11-22_2003.jpg'],0.0,['Victoria Paris'],[[ 49.08957262  81.45462103 194.19029046 226.55533887]],4.1606142747237875,,1960,43
2092,5800,703539,1955,['03/19030803_1926-03-23_1955.jpg'],0.0,['Martha Wright'],[[120.35276175 120.35276175 298.68190437 298.68190437]],4.615025594370644,,1926,29
3648,10200,711193,2012,['22/1614622_1947-03-07_2012.jpg'],1.0,['Walter Röhrl'],[[ 97.92203703 162.61672838 388.16814812 452.86283947]],3.2886053363043737,,1947,65
7410,20825,723546,2013,['74/23315074_1980-12-31_2013.jpg'],1.0,['Michael Yani'],[[122.22159338 104.88708004 199.34690341 182.01239007]],3.9151926943640767,,1980,33
2965,8164,722878,2014,['50/5216350_1979-03-04_2014.jpg'],1.0,['Vyacheslav Malafeev'],[[141.55047039  71.15823519 267.49049374 197.09825854]],3.569920775102277,,1979,35
12038,33852,718935,2014,['56/43521856_1968-05-17_2014.jpg'],1.0,['Nick Kaufman'],[[187.61907237  68.54075359 340.22376795 221.14544917]],3.6924596152260456,,1968,46
16022,45391,711990,2008,['24/2271024_1949-05-12_2008.jpg'],0.0,['Moto Hagio'],[[ 47.18000802  27.08686173 107.1634469   87.07030061]],4.598858895462616,,1949,59
19512,55124,712945,2011,['26/37857426_1951-12-23_2011.jpg'],1.0,['Jean Breuer'],[[ 65.57469135 162.61672838 355.82080244 452.86283947]],4.144148245416365,,1951,60
7515,21123,696649,1941,['37/43337_1907-05-12_1941.jpg'],0.0,['Katharine Hepburn'],[[115.24513741 138.11816489 320.22238474 343.09541222]],5.809196003880963,,1907,34
20720,58480,726390,2014,['27/13969427_1988-10-14_2014.jpg'],1.0,['Will Atkinson'],[[160.99119237  92.37210993 263.03981604 194.42073359]],3.8628192217252546,,1988,26
15582,44036,717729,2014,['36/2076836_1965-01-27_2014.jpg'],0.0,['Tammy Rae Carland'],[[174.2251334   70.21805336 329.35575346 225.34867342]],4.315596659714108,,1965,49
5416,15099,715586,2012,['66/14222166_1959-03-17_2012.jpg'],1.0,['Jan Karaś'],[[ 39.04674803 116.0922441  211.87511418 288.92061025]],3.46713235477815,,1959,53
17795,50441,722797,2009,['95/10840195_1978-12-13_2009.jpg'],1.0,['Kaspars Kambala'],[[250.4  64.8 307.2 121.6]],3.9746144803460703,,1978,31
10567,29751,723709,2009,['65/17461565_1981-06-12_2009.jpg'],0.0,['Nora Tschirner'],[[140.26488871 120.35276175 318.59403133 298.68190437]],4.9435607625357845,,1981,28
18396,52129,688814,1985,['67/3284567_1885-11-27_1985.jpg'],1.0,['Liviu Rebreanu'],[[ 87.90527423 102.45615327 218.26318558 232.81406462]],4.685015803775615,,1885,100
10123,28370,706940,1963,['87/1547187_1935-07-15_1963.jpg'],1.0,['Ken Kercheval'],[[ 33.0621117   65.5002234  178.40961435 210.84772606]],3.74201171232564,,1935,28
15785,44696,712557,2014,['82/217282_1950-11-30_2014.jpg'],1.0,['Paul Westphal'],[[140.26488871 100.44063479 318.59403133 278.76977741]],3.3325009391117035,,1950,64
6345,17858,704364,1957,['25/28296325_1928-06-25_1957.jpg'],1.0,['John Idzik'],[[ 98.93881545 123.45351931 318.69115021 343.20585407]],4.975958223537653,,1928,29
12354,34687,719021,2013,['66/15513766_1968-08-11_2013.jpg'],0.0,['Anna Gunn'],[[149.50937107 112.3520283  315.83741352 278.68007076]],3.8371571541107214,,1968,45
13211,37220,725608,2014,['35/29501135_1986-08-24_2014.jpg'],1.0,['Clint Gresham'],[[139.55610672 104.88708004 216.68141675 182.01239007]],3.793967786563268,,1986,28
1295,3561,720761,2014,['89/15051489_1973-05-17_2014.jpg'],0.0,['Natalie Brown'],[[107.58644628  86.24515703 298.77804959 277.43676033]],3.8575223860211887,,1973,41
17211,48877,701214,2006,['43/17769243_1919-11-10_2006.jpg'],1.0,['Steve Pisanos'],[[145.00092045  72.81946022 274.28954885 202.10808863]],3.466684744894528,,1919,87
3747,10462,722420,2007,['43/3612243_1977-12-01_2007.jpg'],1.0,['Akiva Schaffer'],[[ 84.15110445 111.9314726  333.36441779 361.14478594]],4.952100802814835,,1977,30
19854,56041,698214,1962,['77/2987977_1911-08-24_1962.jpg'],1.0,['Durward Kirby'],[[132.25104521 105.97683617 367.83892658 341.56471754]],3.9310475768787234,,1911,51
12996,36607,720998,2008,['79/1853379_1974-01-09_2008.jpg'],0.0,['Nicole Johnson'],[[125.41152457 104.65227047 311.38881142 290.62955733]],4.310157752470427,,1974,34
2186,6058,725131,2013,['37/39059537_1985-05-04_2013.jpg'],1.0,['Wu Kin San'],[[165.0025139  120.20855556 298.6263889  253.83243057]],4.164884655329188,,1985,28
4279,11940,713146,2014,['73/2915373_1952-07-11_2014.jpg'],1.0,['Stephen Lang'],[[ 61.24228141  91.42342212 331.99254776 362.17368846]],3.928596576639436,,1952,62
22033,62001,726989,2012,['33/29945333_1990-06-05_2012.jpg'],0.0,['Sophie Lowe'],[[151.78570353  76.33285176 286.7208367  211.26798494]],4.139307303751705,,1990,22
7108,19919,720148,2011,['82/8131982_1971-09-12_2011.jpg'],0.0,['Jessica Seinfeld'],[[156.89062006 122.22159338 312.02124012 277.35221344]],5.642782298196952,,1971,40
15685,44419,729960,2013,['60/7075860_1998-07-24_2013.jpg'],0.0,['Bindi Irwin'],[[150.2690248 150.2690248 341.4606281 341.4606281]],5.090741929975062,,1998,15
5640,15873,712734,1984,['89/94289_1951-05-26_1984.jpg'],0.0,['Sally Ride'],[[149.50937107 130.93069969 315.83741352 297.25874214]],4.380225245212928,,1951,33
6049,17033,699125,1952,['80/662480_1914-02-20_1952.jpg'],1.0,['John Daly'],[[166.87627388 121.60456282 301.81140705 256.53969599]],4.449665246771788,,1914,38
19951,56311,727308,2010,['71/10925471_1991-04-20_2010.jpg'],1.0,['Javier Raya'],[[153.636  68.676 203.904 118.944]],3.490516833713968,,1991,19
19,36,726136,2012,['25/10016225_1988-02-03_2012.jpg'],1.0,['Gregory van der Wiel'],[[249.85666584 105.28608568 321.26795593 176.69737576]],3.097300263685132,,1988,24
628,1819,727199,2014,['30/42009730_1991-01-01_2014.jpg'],0.0,['Stacy Martin'],[[ 65.57469135 130.26938271 355.82080244 420.5154938 ]],5.659217825270321,,1991,23
11141,31387,725699,2011,['66/10548766_1986-11-23_2011.jpg'],1.0,['Ivan Bandalovski'],[[212.14798494  76.33285176 347.08311811 211.26798494]],4.931623066007369,,1986,25
13418,37791,715532,2007,['31/20644831_1959-01-22_2007.jpg'],1.0,['Ziad Hamzeh'],[[146.44305555  65.57469135 291.12611109 210.2577469 ]],3.7012431114592688,,1959,48
20512,57919,723121,2013,['25/22946725_1979-11-02_2013.jpg'],1.0,['Jon M. Chu'],[[ 83.02888309  99.5078597  230.70567264 247.18464926]],5.178197295281762,,1979,34
14719,41541,723520,2014,['79/1660879_1980-12-05_2014.jpg'],0.0,['Jessica Paré'],[[146.44305555 146.44305555 291.12611109 291.12611109]],4.590578909941838,,1980,34
441,1284,714389,2013,['83/6107983_1955-12-06_2013.jpg'],1.0,['Graeme Hughes'],[[122.89236695  74.08582017 341.64582746 292.83928068]],3.886960235869751,,1955,58
12824,36139,717960,2012,['04/1755004_1965-09-15_2012.jpg'],0.0,['Fernanda Torres'],[[108.24515568  63.33300748 188.63102244 143.71887424]],5.217627506010371,,1965,47
247,752,723827,2012,['50/11054150_1981-10-08_2012.jpg'],1.0,['Ben Lyons'],[[121.60456282  76.33285176 256.53969599 211.26798494]],4.076259706552836,,1981,31
15407,43568,703425,1978,['16/2969616_1925-11-29_1978.jpg'],1.0,['Ernst Happel'],[[115.24513741 138.11816489 320.22238474 343.09541222]],4.695676136210968,,1925,53
4855,13581,706568,1969,['76/51276_1934-07-08_1969.jpg'],1.0,['Marty Feldman'],[[ 92.08418082  69.19863561 194.52713424 171.64158903]],4.653300022802668,,1934,35
11548,32525,718893,2014,['33/4158133_1968-04-05_2014.jpg'],1.0,['Stephen Bardo'],[[106.51399247  76.33285176 241.44912564 211.26798494]],3.604156022778719,,1968,46
12063,33927,722697,2012,['81/535081_1978-09-04_2012.jpg'],1.0,['Wes Bentley'],[[ 31.82332579 125.22930316 311.35325789 404.75923526]],3.53811485872571,,1978,34
21760,61281,724511,2006,['02/8790002_1983-08-23_2006.jpg'],1.0,['Bruno Spengler'],[[ 74.80098173 148.88196346 296.32392692 370.40490865]],4.0463306303324735,,1983,23
9576,26837,727079,2014,['11/42489511_1990-09-03_2014.jpg'],0.0,['Rita Volk'],[[150.2690248  128.92773554 341.4606281  320.11933885]],6.35924546478612,,1990,24
14093,39797,721918,2013,['62/1368962_1976-07-17_2013.jpg'],0.0,['Dagmara Domińczyk'],[[113.52 113.52 366.08 366.08]],5.110427678600713,,1976,37
5343,14926,724912,2008,['91/43254291_1984-09-27_2008.jpg'],1.0,['Giulio Berruti'],[[127.21208667  99.09073408 253.09217335 224.97082076]],3.92405861260192,,1984,24
7818,21970,708271,1983,['70/15316070_1939-03-07_1983.jpg'],1.0,['Danyel Gérard'],[[183.92 183.92 309.76 309.76]],3.442447374137525,,1939,44
13328,37580,711317,1990,['45/8955445_1947-07-09_1990.jpg'],1.0,['O. J. Simpson'],[[ 51.95269182 103.29738365 282.39580503 333.74049686]],3.807205524990049,,1947,43
21973,61877,712599,2011,['45/19941845_1951-01-11_2011.jpg'],1.0,['Jack Zduriencik'],[[141.68  71.28 267.52 197.12]],3.3695406982824663,,1951,60
9691,27119,725183,2014,['20/13498620_1985-06-25_2014.jpg'],0.0,['Annaleigh Ashford'],[[113.52 141.68 366.08 394.24]],5.484257451703769,,1985,29
8138,22777,692622,1943,['29/363329_1896-05-01_1943.jpg'],1.0,['Mark W. Clark'],[[ 92.37210993  69.49908244 297.34935726 274.47632978]],4.727802086081762,,1896,47
16075,45539,712271,2004,['36/2279736_1950-02-17_2004.jpg'],0.0,['Prunella Gee'],[[ 64.56795193  53.87062661 160.45987983 149.7625545 ]],4.222047937622837,,1950,54
1197,3309,724720,2014,['38/44067938_1984-03-19_2014.jpg'],1.0,['Martin Wesemann'],[[130.26938271  81.74836419 274.95243825 226.43141974]],6.002393398422343,,1984,30
17411,49384,718069,2007,['72/1873172_1966-01-02_2007.jpg'],1.0,['Dave Dreiwitz'],[[107.58644628 107.58644628 298.77804959 298.77804959]],3.9361670843350023,,1966,41
18999,53694,702236,1952,['21/15872621_1922-08-28_1952.jpg'],1.0,['Pres Mull'],[[109.14413412 109.14413412 303.42517553 303.42517553]],4.22310597448856,,1922,30
2736,7508,709533,1972,['77/8113477_1942-08-20_1972.jpg'],1.0,['Bernd Kannenberg'],[[122.22159338 122.22159338 277.35221344 277.35221344]],3.4041072243236523,,1942,30
10609,29876,712600,2005,['01/2747001_1951-01-12_2005.jpg'],0.0,['Ann Althouse'],[[ 92.30891814 138.12937721 297.83298396 343.65344303]],3.2538324348753678,,1951,54
8174,22830,725889,2012,['29/36348129_1987-06-01_2012.jpg'],0.0,['Nicole Esdaile'],[[130.93069969 112.3520283  297.25874214 278.68007076]],4.922576015839794,,1987,25
14374,40536,725267,2011,['15/24653815_1985-09-17_2011.jpg'],1.0,['Jon Walker'],[[189.51212941  91.42342212 256.53969599 158.4509887 ]],4.960705062291956,,1985,26
10810,30401,725200,2014,['78/28443278_1985-07-12_2014.jpg'],0.0,['Porscha Coleman'],[[107.58644628 128.92773554 298.77804959 320.11933885]],3.5550579883231657,,1985,29
21140,59611,712881,2011,['94/649994_1951-10-20_2011.jpg'],1.0,['Claudio Ranieri'],[[ 89.02003366  89.02003366 352.88013466 352.88013466]],3.8021757353754624,,1951,60
13903,39247,725974,2011,['61/2265561_1987-08-25_2011.jpg'],0.0,['Blake Lively'],[[ 85.36 113.52 337.92 366.08]],4.936254410704217,,1987,24
14455,40762,715353,2013,['68/4468368_1958-07-27_2013.jpg'],1.0,['Craig Bohl'],[[101.37217099  84.60914249 251.44542748 234.68239898]],3.133014823489783,,1958,55
20148,56890,706089,2009,['85/509185_1933-03-16_2009.jpg'],1.0,['Sanford I. Weill'],[[123.45351931 147.96822317 343.20585407 367.72055794]],4.436126752574455,,1933,76
2347,6477,702666,1974,['97/201597_1923-11-01_1974.jpg'],1.0,['Gordon R. Dickson'],[[ 57.11467983  71.26634978 183.97170944 198.1233794 ]],4.512087804117493,,1923,51
5139,14399,713015,2007,['17/82217_1952-03-02_2007.jpg'],1.0,['Mark Evanier'],[[151.70570353  55.67480128 274.37400641 178.34310417]],3.985410333090418,,1952,55
5760,16211,722567,2013,['85/35246385_1978-04-27_2013.jpg'],1.0,['Scott DuBois'],[[137.9870032   83.11220192 260.65530609 205.78050481]],3.4595183118201804,,1978,35
12470,35015,725054,2012,['04/3556904_1985-02-16_2012.jpg'],1.0,['Ron Vlaar'],[[110.14960256  41.55610096 233.21790545 164.62440385]],4.051882118516696,,1985,27
5019,14042,709634,2008,['13/3220313_1942-11-29_2008.jpg'],0.0,['Maggie Thompson'],[[118.43276926  84.82226376 268.88404403 235.27353852]],3.3050660633674447,,1942,66
2395,6601,694097,1947,['92/30160892_1900-05-16_1947.jpg'],1.0,['William Stevens Lawton'],[[ 61.886  82.302 244.992 265.408]],4.172877033893219,,1900,47
15917,45082,722576,2013,['59/41799959_1978-05-06_2013.jpg'],0.0,['Yohanna Idha'],[[160.99119237 160.99119237 365.9684397  365.9684397 ]],5.043718213586304,,1978,35
12954,36521,725691,2012,['80/8753780_1986-11-15_2012.jpg'],1.0,['Éder'],[[ 61.83926928  51.59839107 153.6131732  143.37229499]],6.155414900983072,,1986,26
2800,7680,726745,2011,['26/12174826_1989-10-04_2011.jpg'],0.0,['Lil Mama'],[[172.42770611 126.68165115 274.47632978 228.73027481]],3.0080679578068734,,1989,22
8417,23492,723356,2011,['47/37321447_1980-06-24_2011.jpg'],1.0,['Giorgi Kalandadze'],[[ 35.34509211  87.29173028 190.47100661 242.41764478]],3.7029009152712797,,1980,31
14500,40860,723816,2010,['65/15609065_1981-09-27_2010.jpg'],0.0,['Ida Ljungqvist'],[[123.45351931 123.45351931 343.20585407 343.20585407]],5.931190346565439,,1981,29
17916,50776,726623,2011,['89/30832789_1989-06-04_2011.jpg'],1.0,['Eldar Gasimov'],[[160.24705434  67.11260597 279.40334509 186.26889673]],4.886681533578924,,1989,22
7902,22169,726338,2012,['47/25390847_1988-08-23_2012.jpg'],1.0,['Jeremy Lin'],[[149.50937107 149.50937107 315.83741352 315.83741352]],4.8635075455615135,,1988,24
21507,60618,728575,2012,['00/46948500_1994-10-08_2012.jpg'],1.0,['Lucas Jensen'],[[178.13923427 107.26914056 336.63294512 265.76285141]],4.540815603580397,,1994,18
3875,10804,725088,2011,['39/17143939_1985-03-22_2011.jpg'],1.0,['Kory Lichtensteiger'],[[103.2 103.2 332.8 332.8]],3.2200497004132966,,1985,26
15652,44320,713429,1993,['15/40770615_1953-04-20_1993.jpg'],0.0,['Marie Jean Philip'],[[147.96822317 147.96822317 367.72055794 367.72055794]],4.083548718829428,,1953,40
18195,51557,718024,2012,['12/41821512_1965-11-18_2012.jpg'],1.0,['K. Vijayanand'],[[12.77175597 31.54238993 68.82565785 87.59629181]],3.905247666699476,,1965,47
20706,58443,723666,2013,['73/13950673_1981-04-30_2013.jpg'],1.0,['Kunal Nayyar'],[[156.89062006 122.22159338 312.02124012 277.35221344]],4.294706362167331,,1981,32
